Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,15-09-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2331358819.76,3010982414.24,3006988216.55,3189539641.32,,1600000000.00,3340000000.00,2564705882.35,2483809523.81,2378759975.45,2450374944.86,2605660026.07,2450513196.48,2904732773.48,3534803921.57,4461978498.87,5977560877.44,6838351088.47,8103901996.37,10276674364.90,12664165103.19,19271523178.81,20214385964.91,22583157894.74,29233333333.33,35164210526.32,39197543859.65,43524210526.32,35799714285.71,36169428571.43,37926285714.29,40765428571.43,45231428571.43,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,76704.22,81096.18,92824.01,93433.64,104149.62,110871.92,121583.70,124466.90,133896.04,149867.49,163015.31,181597.65,203693.53,268843.41,352626.58,368009.68,409692.12,451158.23,510561.19,610782.09,740181.62,857201.89,795280.13,694238.83,697299.14,719314.86,721612.94,761121046318.60,860153018089.79,942513480793.19,1109291528864.82,1382185363041.39,1303039675884.05,1504809210747.00,1719850514545.37,1833688975747.45,1993066196162.04,2186256978875.67,2199622005342.07,1968277262699.81,2177510874333.03,2118889299200.43,1884432437951.77,1921340497700.76,2225083643774.64,2709220356221.26,3186232377375.87,3773438083336.12,4407486046724.94,4129286680444.94,5159091273821.61,5885324240937.12,5942622983733.29,6090301845617.56,6209426244963.11,5302256971775.61,5169862258291.88,5763511079852.59,5623101122795.78,5535010379191.35,4611107748612.96
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,367087900.00,477457500.00,469461100.00,490400300.00,440732900.00,462261800.00,453796000.00,542795300.00,648492700.00,726881600.00,881826900.00,1054725400.00,1147779600.00,1395524600.00,1447311400.00,1594410800.00,1650608600.00,1599338100.00,1559894900.00,2017924900.00,1821000000.00
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,272158804288.24,281626018632.95,329482326992.16,377923923451.37,397992739700.72,403243768111.79,441620035068.62,467913986688.40,469763347128.89,452354212438.39,495473136757.49,588774588353.20,693747458726.95,806663942804.58,997597803330.56,1235926483575.10,1191951984165.94,1375212771108.06,1555739882461.73,1717650707605.29,1605624651407.95,1578718422012.20,1414423855937.98,1435690886769.07,1415006506813.16,1324450475281.05,1348515292345.82,1198762615121.48
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.51,30.04,34.14,41.57,44.67,53.26,62.24,62.07,60.86,64.25,60.06,68.20,81667133.45,106657267.37,106344854.99,113563821.58,132201141.45,137066290.55,138489884.39,195990986.21,208871665.75,222100576.35,214991452.31,191504892.76,199214633.22,204849612.59,181116952.79,182763693.92,202246959.69,230657965.49,261797606.15,292232117.08,298513956.16,344428609.01,312377379.30,366840012.44,414523388.46,470714083.43,450643615.18,439878828.01,437006227.16,420540178.57,460379144.99,489235527.40,512350059.42,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,47170.70,50331.77,53721.52,60426.26,69179.49,74296.51,62475.12,68733.36,72039.82,79195.49,85737.28,91195.88,91680.53,104812.50,126972.25,135907.83,132647.81,153599.83,174773.66,195751.16,236032.17,250213.64,258869.18,274032.73,272757.83,296598.98,314128.09,348793922921.64,374789860688.18,378225287812.60,407187416126.76,362262604127.01,384733595737.26,381100185645.19,432324142458.40,479849581301.11,524970419712.20,550712123644.94,558424594165.82,598323918709.83,630429061929.23,645870273837.06,677627487567.09,791002717916.67,917089339402.25,1050585317863.97,1196088039743.31,1504193483987.56,1527472606190.11,1683456769133.31,2060781195903.17,2274545488716.22,2300183795624.87,2360023451695.20,2584551170321.86,2700207657238.33,2926348779932.11,3348219136908.60,3436884615713.16,3596914996945.22,3351519770520.79
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,29252.65,30395.08,32931.41,37728.78,36847.82,41040.42,44281.92,43777.10,46809.19,53525.36,62983.60,64059.01,72377.99,92600.34,120750.88,133328.36,144487.03,159001.89,175977.25,211594.17,266652.79,371652.26,342057.62,297981.11,260356.85,247043.97,254578.58,289852080895.95,297633909425.22,296034138278.01,333789228166.84,337550839962.08,337857314045.40,316689304368.08,309048783550.60,358676203701.14,369840419163.51,383642898554.19,371301751582.43,375672761692.05,400670617745.59,382624426175.66,417145670024.17,522392335561.65,649569376718.44,771570433818.66,915843911815.12,1062834816812.04,1219468115408.05,1161867602868.66,1384002515295.20,1554802475477.04,1630356351771.75,1735880177198.15,1803680014727.28,1650982515526.50,1542336352205.24,1642690038817.99,1721887825085.79,1770043307715.18,1685631629892.34
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535.67,584.96,619.32,678.24,711.89,736.57,723.74,761.98,758.90,779.20,821.85,896.75,1083.38,1308.80,2042.03,2442.67,2500.41,3138.67,3562.33,4602.42,6235.83,6992.08,8140.42,7763.75,7757.08,7375.92,4794.44,4797777777.78,4496852073.47,4323058823.53,5068000000.00,5307905882.35,5439552941.18,4669488516.38,4947205860.01,5329214163.22,5759537726.27,5737751331.64,6043694330.22,6808982520.76,8154338232.96,8824873259.32,9008273720.93,11305459802.07,13280275123.04,15982282462.38,18369361094.39,21641620049.94,27871587349.54,19172165225.50,22157948396.20,25433011405.30,25763220107.01,27268478564.55,27615843098.09,24959858249.44,22386264807.32,22385426653.88,23679919654.99,23208326547.53,21529824769.30
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,991.05,1040.95,1085.71,1214.67,1289.90,1439.24,1685.22,2237.48,2730.79,3545.93,4328.61,4507.93,5109.32,5968.04,7188.19,8744.13,8428.51,8133.40,8350.18,8254.89,8410.19,9018.14,9696271268.25,10096292842.15,10102075213.32,12290568181.82,13074782608.70,15497286295.79,14608946896.48,15632463424.28,18030876599.34,19587322786.11,20746360430.42,21803372266.62,22943685719.10,21473261837.02,22066031834.29,23142153759.58,27453007372.91,31183059012.44,32273007553.57,34377310293.01,38914078351.80,44860969077.19,43454935940.16,44050929160.26,45810626509.45,45044138549.20,46251074044.44,47632390881.78,43173531810.77,41801284916.20,39802554352.32,39770478673.16,39195716330.43,39235672868.27
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,13995.07,7988.89,8922.22,10355.56,11177.78,11966.67,14100.00,15644.44,17500.00,19466.67,17086.96,16256.62,20431.10,25724.38,35599.91,44633.71,51280.13,58676.81,65147.02,89394.09,68789.29,71040.02,64546.33,61678.28,59989.91,67234.95,75728.01,87172789528.33,90852814004.99,107143348667.09,150676291094.21,150027833333.33,158459130434.78,180169736363.64,130690172297.30,169485941048.04,181475555282.56,189834649111.26,275967393939.39,256385525071.63,274302959053.10,201751148417.10,240253216295.12,314592428076.49,408876042651.70,506308311476.63,557057829051.45,681337335021.87,770462156204.38,649272568774.19,776992599946.77,838762755164.18,880556375779.51,957783020853.03,938952628604.07,864316670330.88,869692960365.55,858996263095.86,778377023568.88,761428183369.17,720101212394.11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,8824447.74,9365165.91,9742949.47,9630762.95,10886825.56,11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,13742057.05,13196544.95,15450994.24,18231078.54,21534931.61,21839098.89,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,38711810.21,37671774.69,37509075.11,37290607.54,35492074.22,36547799.58,40619251.99,42588164.97,47271463.33,48855550.20
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,5100405772.46,4420168102.39,4258743262.83,4956588278.56,4601413263.53,4257702196.54,4510846967.87,5255221424.81,6496195450.61,7683852496.84,12270448700.20,12711213451.03,13375976353.70,13581644245.74,14142035080.28,15224257698.48,16675948414.76,18399046025.27,18649590248.26,21843529024.92,27941177434.51,29081425282.29,32014249841.42,34657139495.40,39650530214.33,45680532613.76,49964788814.09,47378599025.30,49774021003.07,53320625958.56,57003713748.23,61136873747.33,62409748426.58
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423.01,441.52,449.01,516.15,589.06,884.87,925.77,967.65,1037.82,1169.05,1260.08,1417.79,1491.60,1702.52,2100.14,2359.56,2447.30,2936.47,2420.26,2139.03,1244.61,1337.30,2177.50,2240.33,3615.65,3519.67,3923.23,6269511614.66,6508931651.67,5276480986.00,4304398865.88,3321729057.12,2857457860.05,3220439044.19,3990430446.71,5755818947.42,6044585326.94,6269333313.17,6584815846.53,5998563257.95,6193246837.10,5840503868.57,6178563590.89,6606884390.78,7939487473.86,9239221858.56,9977647644.70,11902564401.32,14440404021.49,25019909334.67,26558908398.04,27752046902.45,27188667092.78,28791625085.11,32472362948.83,32248116472.51,29078589751.46,30744473839.74,32912338571.34,35170037380.86,37372032557.59
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64087795107.13,74703706816.84,82709199437.07,81456895543.34,,71896428571.43,65607522123.89,52543388913.14,48214752454.23,44558076851.60,50150401353.60,41883242906.72,31580961262.83,31261718319.18,37972301334.67,42351593887.28,50084197498.45,64819702951.68,86057915585.30,107647920792.08,142579603960.40,179816790704.74,117113410001.03,136013155905.04,163159671670.27,175781379051.43,183310146378.08,133503411375.74,91030959454.70,93355993628.50,112190355158.18,130901858421.72,153929501862.34,155582008717.43
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,237934.42,213309.69,223871.70,233328.40,268629.56,298646.05,329277.30,332315.36,347417.25,389928.73,426241.46,464167.26,527952.26,679741.17,843734.84,929156.60,987783.17,1092892.38,1173129.11,1428846.91,1650573.80,1795630.67,1723063.67,1640642.07,1701620.24,1782370.51,1810874.63,1930477671426.11,2148508472110.10,2273167112460.73,2660327922439.64,2769158158311.19,2695056521162.68,2936718343099.22,3214650824827.52,3579297911634.85,3894140546366.31,4168898669754.37,4119326708403.26,3890395471546.51,4297006190469.71,4323005063870.51,4359826749743.77,4880907723627.02,5851442294309.07,7035246967133.52,8361613399175.74,10390705416318.90,12686349393885.80,12191679898405.00,14799032535312.60,17848493511624.60,19119568261816.10,20544506060182.90,21189325154869.40,19893406918375.30,19793622358355.60,21911993146488.10,23580897831803.50,23979749026560.50,23104877770162.50
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242.29,1547.39,1710.00,1539.68,1975.70,1890.77,1809.18,1597.72,1593.68,2004.44,2137.10,2807.26,2189.42,3964.30,4090.21,3538.28,3667.16,4114.67,4910.26,7181.19,10163.02,11048.34,9178.80,5102.28,4850.24,4732.02,5880.11,7367494080.40,8213515458.51,8438951476.07,9298839655.23,11205971155.28,12878199880.98,15002106518.48,17474647792.38,19297663096.55,20515543039.21,23969823010.44,25385928188.77,23983945190.62,22823255801.84,20898788416.63,13606494599.43,12045631092.54,13686329890.12,17362857683.85,19579457966.05,23410572634.31,30366213119.29,31660911277.03,40284481651.90,47962439303.72,51264390116.49,57531233350.91,57236013086.12,53274304222.14,57236652490.17,64233966861.25,64515038268.14,61231149880.59,53628827440.36
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,543300.00,563300.00,605100.00,638600.00,685800.00,743700.00,815000.00,861700.00,942500.00,1019900.00,1073303.00,1164850.00,1279110.00,1425376.00,1545243.00,1684904.00,1873412.00,2081826.00,2351599.00,2627334.00,2857307.00,3207042.00,3343789.00,3634038.00,4037613.00,4338979.00,4579631.00,4855215000000.00,5236438000000.00,5641580000000.00,5963144000000.00,6158129000000.00,6520327000000.00,6858559000000.00,7287236000000.00,7639749000000.00,8073122000000.00,8577554457000.00,9062818202000.00,9630664202000.00,10252345464000.00,10581821399000.00,10936419054000.00,11458243878000.00,12213729147000.00,13036640230000.00,13814611414000.00,14451858656000.00,14712844084000.00,14448933025000.00,14992052727000.00,15542581104000.00,16197007349000.00,16784849196000.00,17527163695000.00,18238300569000.00,18745075687000.00,19542979183000.00,20611860934000.00,21433224697000.00,20936600000000.00
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,13360607917.88,13677622222.22,12941297376.09,13099013835.51,12899156990.62,13350468917.41,13948892215.57,14744603773.58,14988971210.84,17078465982.03,13760513969.31,11401421329.20,9687788512.80,10134453435.46,12030023547.88,14307509838.81,17330833852.92,22311393927.88,29549438883.83,33689223673.26,46679875793.57,56516280748.38,63628854498.50,68997168337.68,76658542757.47,81847410181.80,81779012350.88,59159945320.57,50392607758.23,57726542784.92,57707189945.42
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13.07,14.00,14.52,13.71,14.76,15.11,16.10,15.84,15.35,16.65,18.45,20.05,27.59,30.17,32.92,33.24,32.79,49.35,60.84,71.10,82.34,102.09,113.76,122.26,135.02,145.64,160.85,175580647.41,200726712.59,214745002.22,240366666.67,254829629.63,277955555.56,286307407.41,289437037.04,316007407.41,331488888.89,347770370.37,373618518.52,390718518.52,396262962.96,430040740.74,461885185.19,481807407.41,521974074.07,550729629.63,610929629.63,684444444.44,695429629.63,674922222.22,681225925.93,676129629.63,692933333.33,721207407.41,727714814.81,755400000.00,774429629.63,792177777.78,811300000.00,824718518.52,809681481.48
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,7779.09,8189.09,8946.97,9753.33,8099.32,8427.78,8781.33,9250.00,10034.44,10285.11,11561.11,12986.59,13977.73,17035.58,26100.93,27464.65,31419.53,36210.70,39316.28,48310.93,59116.51,66327.44,67736.74,67556.28,60010.29,61965.47,60391.60,48029034482.76,60226413793.10,43526253602.31,48598315565.03,53476971830.99,60401798245.61,60065011013.22,58418666666.67,77407726244.34,70543211119.10,85843534588.62,91331203433.16,97976886247.32,117140723529.41,122903960204.51,92893587733.65,83620628582.11,112453382329.62,145510008134.75,183477522123.89,230364012575.69,315953388510.68,329787628928.47,393192354510.65,316482190800.36,381286237847.67,371005379786.57,482359318767.70,,,,,,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,3269000000.00,3453000000.00,3799000000.00,4439000000.00,4504000000.00,4803000000.00,4250000000.00,4203000000.00,4339000000.00,4239000000.00,4095000000.00,3762000000.00,3622000000.00,3748000000.00,3873000000.00,3893000000.00,3984000000.00,,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14094.69,26336.62,36658108850.31,25423812648.59,6293304974.59,6471740805.57,9613369520.42,9866990236.44,13180953598.17,16286433533.32,20736164458.95,24657470574.75,26843700441.55,27209602050.05,28683659006.78,31172518403.32,32685198735.31,35064105500.83,39552513316.07,45427854693.26,57633255618.27,66371664817.04,77414425532.25,99130304099.13,106014659770.22,115931749697.24,135539438559.71,155820001920.49,171222025117.38,186204652922.26,193241108709.54,205276172134.90,223779865815.18,245213686369.16,261921244843.17,271158442059.08
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.26,121.19,113.78,114.50,117.39,144.48,131.86,126.50,139464173.55,158351368.43,154013202.12,168879207.24,201334169.05,209088824.61,200491853.17,233701301.49,249333250.08,261370044.49,272771209.11,262293410.71,268006972.69,272014693.05,257926881.72,262596597.80,314471328.07,364996869.13,394962552.34,439376794.09,516392922.51,590748237.02,592622502.36,670713208.08,770153304.15,747839697.75,758304466.25,772315721.27,730870581.67,780889605.90,880043553.75,914727908.14,930337960.04,854793640.15
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1384628.17,1440342.19,1545696.87,1665140.92,1824117.37,1986368.34,2155141.19,2294158.52,2476489.97,2732228.12,2987367.65,3300427.66,3805594.22,4637933.49,5345359.78,5954411.79,6479403.91,7328611.10,8632349.58,10028413.34,11298291.91,11695242.94,11583465.92,11815032.02,12253331.66,12874627.76,15214558.13,17307780927729.20,19357714533569.10,20208071097545.10,22762052653201.60,23932115658315.80,25438697141014.50,25854641326708.10,27765780267709.80,30883985215030.10,31567187779744.10,31461549929839.20,31400579789560.50,32582769394308.20,33651286409460.80,33447171142102.40,34724863149603.80,38947772548138.20,43883083091157.90,47535251474132.30,51521184805861.80,58058524328165.70,63708739202937.00,60436722711805.00,66162662288516.20,73479856565982.90,75172809759239.90,77331908388819.20,79468864487095.50,75233601708128.70,76417252932190.90,81326724569979.80,86343514250201.50,87607773878148.90,84705425882119.00
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.22,111.86,109.20,95.57,100.95,111713922.14,133016065.42,122888609.72,125766269.76,125597205.42,132303041.36,133122897.20,221098106.51,224865731.38,249908970.66,285475591.90,269481523.20,258833766.58,269019710.33,273088357.16,288078881.43,338838639.38,420320176.36,465568018.30,505832439.82,570469196.67,619260721.58,584706020.21,663161517.85,737401692.22,760549587.14,770021663.97,756919917.33,788307330.56,799376439.53,832153612.56,821496064.53,852250190.99,807027244.42
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,1849196082.06,2535333631.89,2406270658.23,2790455727.69,3556757428.82,3663101604.28,3846819721.49,4655899260.88,5687417606.56,5653792720.20,5835874320.56,6701698218.26,6499807272.26,7074777526.90,7396705194.63,6442915788.31,6719172016.83,7245707184.82,7942961738.31,7953156068.07,7611402165.24
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,5647119229.01,5930370370.37,6463649985.02,5368270614.85,4167356037.15,4258788725.45,5785685310.87,6838557384.40,6325141675.87,7641102523.15,9652436179.65,9861560094.74,10694628091.67,11777966673.39,13872791658.55,16746344766.20,19061978586.13,21650532264.23,26910851361.76,25130274124.25,30906749533.22,32726417212.35,35401341663.04,40415235701.99,43228585321.33,42445102386.60,30933825064.37,26736138944.56,23486269598.99,,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,7575.40,7973.00,8498.00,9423.40,10374.00,11334.40,12355.00,13777.39,14894.59,16780.39,18418.39,20333.69,21357.44,29295.67,36807.72,38114.54,36603.35,40651.35,46739.45,57645.72,82980.48,85454.42,78423.06,87415.85,77344.09,59082.64,67521.60,88573697223.17,95176640968.04,99030856824.75,115552349036.93,123943432441.24,134545231416.55,134309759157.82,139752450152.08,155460285076.23,147607982694.86,152586154513.89,137774361015.14,136631966609.38,136361854808.50,121514658737.17,115482368343.66,175256916996.05,228590027400.65,257772710832.95,271638484826.11,299415505152.30,286769839732.73,295936485832.64,375349442837.24,416418874936.30,396332702639.50,366829390478.95,350904575292.32,317620522794.83,296357282715.11,349554116683.82,368288939768.32,351431649241.44,301923639269.55
